Active School Zone,AGE,At Intersection,Charge,Crash ID,Crash Severity,Date/Time,Ethnicity,Gender,Helmet Damage,Person Age,SPEED LIMIT,Speed Limit,Surface Condition,Weather Condition,Weekday,Deaths,Injuries,Latitude,Longitude,Not Injured
NO,25,TRUE,NO CHARGES,13557071,SUSPECTED MINOR INJURY,02/11/2013 17:45,WHITE,MALE,UNKNOWN,29,35,35,DRY,CLEAR,SATURDAY,0,1,30.1839148,-97.79264245,1
NO,30,FALSE,NO CHARGES,13535804,SUSPECTED MINOR INJURY,04/11/2013 18:39,HISPANIC,FEMALE,UNKNOWN,30,35,35,DRY,CLEAR,MONDAY,0,1,30.25839523,-97.74978661,1
NO,25,FALSE,NO CHARGES,13656079,SUSPECTED SERIOUS INJURY,07/11/2013 17:45,WHITE,FEMALE,UNKNOWN,25,35,35,DRY,CLEAR,THURSDAY,0,1,30.28176843,-97.70878146,1
NO,30,FALSE,NO CHARGES,13654566,SUSPECTED MINOR INJURY,10/11/2013 02:35,HISPANIC,MALE,UNKNOWN,34,35,35,DRY,CLEAR,SUNDAY,0,1,30.27118451,-97.7530653,0
NO,40,FALSE,NO CHARGES,13542853,SUSPECTED MINOR INJURY,11/11/2013 00:24,OTHER,MALE,UNKNOWN,42,45,45,DRY,CLEAR,MONDAY,0,1,30.2508552,-97.74922444,2
NO,20,FALSE,NO CHARGES,13548546,NOT INJURED,12/11/2013 16:25,WHITE,FEMALE,UNKNOWN,20,45,45,DRY,CLEAR,TUESDAY,0,0,,,2
NO,25,FALSE,NO CHARGES,13656115,SUSPECTED MINOR INJURY,15/11/2013 17:33,WHITE,FEMALE,UNKNOWN,27,55,55,DRY,CLEAR,FRIDAY,0,1,30.42022083,-97.70397439,1
NO,30,TRUE,NO CHARGES,13574133,SUSPECTED MINOR INJURY,16/11/2013 23:34,WHITE,FEMALE,UNKNOWN,30,25,25,DRY,CLEAR,SATURDAY,0,1,30.22176479,-97.77871246,1
NO,30,TRUE,NO CHARGES,13563286,POSSIBLE INJURY,18/11/2013 21:31,WHITE,MALE,UNKNOWN,32,35,35,DRY,CLEAR,MONDAY,0,1,30.31084477,-97.73298246,1
NO,20,TRUE,NO CHARGES,13563503,SUSPECTED MINOR INJURY,18/11/2013 15:46,WHITE,MALE,UNKNOWN,22,30,30,DRY,CLEAR,MONDAY,0,1,30.30113477,-97.73918246,1
NO,25,TRUE,NO CHARGES,13754063,POSSIBLE INJURY,21/11/2013 16:11,WHITE,MALE,NOT DAMAGED,26,35,35,DRY,CLOUDY,THURSDAY,0,1,30.26969478,-97.71903247,1
NO,20,TRUE,NO CHARGES,13655723,SUSPECTED MINOR INJURY,23/11/2013 13:13,WHITE,FEMALE,UNKNOWN,21,25,25,DRY,CLOUDY,SATURDAY,0,1,30.29890477,-97.74059246,3
NO,35,FALSE,NO CHARGES,13569835,POSSIBLE INJURY,25/11/2013 01:22,BLACK,MALE,UNKNOWN,37,35,35,WET,RAIN,MONDAY,0,1,30.23675275,-97.76302173,2
NO,30,FALSE,NO CHARGES,13635627,SUSPECTED MINOR INJURY,01/12/2013 12:06,WHITE,MALE,UNKNOWN,30,35,35,DRY,CLEAR,SUNDAY,0,1,30.18636166,-97.75892619,1
NO,45,FALSE,NO CHARGES,13591159,POSSIBLE INJURY,03/12/2013 19:02,WHITE,MALE,UNKNOWN,47,35,35,DRY,CLEAR,TUESDAY,0,1,,,1
NO,35,FALSE,NO CHARGES,13604937,SUSPECTED MINOR INJURY,03/12/2013 18:11,WHITE,FEMALE,UNKNOWN,35,35,35,DRY,CLEAR,TUESDAY,0,1,30.32575467,-97.74061019,1
NO,25,FALSE,NO CHARGES,13720938,SUSPECTED MINOR INJURY,14/12/2013 09:50,HISPANIC,MALE,UNKNOWN,27,0,0,WET,CLOUDY,SATURDAY,0,1,,,1
NO,35,FALSE,NO CHARGES,13720743,SUSPECTED MINOR INJURY,16/12/2013 13:27,WHITE,FEMALE,UNKNOWN,36,30,30,DRY,CLEAR,MONDAY,0,1,30.26466478,-97.74552246,0
NO,20,TRUE,NO CHARGES,13877929,SUSPECTED MINOR INJURY,16/12/2013 08:48,WHITE,FEMALE,DAMAGED,22,0,0,DRY,CLEAR,MONDAY,0,1,30.24477478,-97.73052247,1
NO,20,TRUE,NO CHARGES,14359825,POSSIBLE INJURY,18/12/2013 14:20,WHITE,MALE,UNKNOWN,23,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.23718479,-97.75491246,1
NO,20,FALSE,NO CHARGES,13715953,SUSPECTED MINOR INJURY,23/12/2013 15:04,HISPANIC,MALE,UNKNOWN,21,40,40,DRY,CLEAR,MONDAY,0,1,30.37117476,-97.70944247,0
NO,5,FALSE,NO CHARGES,13614663,SUSPECTED MINOR INJURY,26/12/2013 14:13,WHITE,MALE,UNKNOWN,9,25,25,DRY,CLEAR,THURSDAY,0,1,30.15242581,-97.8275984,1
NO,25,TRUE,NO CHARGES,13614674,POSSIBLE INJURY,27/12/2013 13:18,WHITE,MALE,UNKNOWN,27,35,35,DRY,CLOUDY,FRIDAY,0,1,,,1
NO,50,TRUE,NO CHARGES,13650620,SUSPECTED MINOR INJURY,04/01/2014 11:29,HISPANIC,MALE,UNKNOWN,50,30,30,DRY,CLEAR,SATURDAY,0,1,30.31350477,-97.68239248,1
NO,25,FALSE,NO CHARGES,13652787,SUSPECTED MINOR INJURY,07/01/2014 12:24,ASIAN,MALE,NOT DAMAGED,27,55,55,DRY,CLEAR,TUESDAY,0,1,30.36969741,-97.78802217,1
NO,30,FALSE,NO CHARGES,13666042,SUSPECTED MINOR INJURY,08/01/2014 17:50,BLACK,MALE,UNKNOWN,30,35,35,WET,RAIN,WEDNESDAY,0,1,30.20291872,-97.80750815,1
NO,30,FALSE,NO CHARGES,13647778,SUSPECTED MINOR INJURY,09/01/2014 16:16,WHITE,MALE,UNKNOWN,31,30,30,DRY,CLOUDY,THURSDAY,0,1,30.36212904,-97.74041807,1
NO,20,TRUE,NO CHARGES,13668267,SUSPECTED MINOR INJURY,15/01/2014 08:50,WHITE,FEMALE,UNKNOWN,23,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.28520478,-97.74492246,1
NO,30,FALSE,FAILED TO YIELD - LEFT TURN INTERSECTION,13662050,SUSPECTED MINOR INJURY,16/01/2014 07:04,WHITE,MALE,UNKNOWN,32,45,45,DRY,CLEAR,THURSDAY,0,1,30.42503078,-97.75747055,1
NO,55,TRUE,RAN RED LIGHT,13794801,SUSPECTED MINOR INJURY,16/01/2014 11:41,WHITE,FEMALE,UNKNOWN,56,45,45,DRY,CLEAR,THURSDAY,0,1,30.18589273,-97.81634494,1
NO,55,TRUE,NO CHARGES,13668322,SUSPECTED MINOR INJURY,17/01/2014 17:35,BLACK,MALE,UNKNOWN,57,40,40,DRY,CLEAR,FRIDAY,0,1,30.33038976,-97.71562304,1
NO,40,FALSE,NO CHARGES,13679470,NOT INJURED,31/01/2014 22:23,HISPANIC,MALE,UNKNOWN,44,40,40,DRY,CLEAR,FRIDAY,0,0,30.20326141,-97.77534589,4
NO,40,FALSE,PUBLIC INTOXICATION,13694235,SUSPECTED MINOR INJURY,01/02/2014 13:43,WHITE,MALE,UNKNOWN,43,35,35,DRY,CLOUDY,SATURDAY,0,1,30.25940243,-97.75305836,1
NO,50,TRUE,NO CHARGES,13691003,SUSPECTED MINOR INJURY,04/02/2014 16:34,HISPANIC,MALE,UNKNOWN,52,35,35,DRY,CLEAR,TUESDAY,0,1,30.23765478,-97.72573247,0
NO,25,TRUE,NO CHARGES,13705207,SUSPECTED MINOR INJURY,12/02/2014 15:51,WHITE,MALE,UNKNOWN,28,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.32198477,-97.73933246,2
NO,25,FALSE,NO CHARGES,13705310,SUSPECTED MINOR INJURY,12/02/2014 11:54,HISPANIC,MALE,NOT DAMAGED,27,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.30461348,-97.71972668,1
NO,25,FALSE,NO CHARGES,13711304,POSSIBLE INJURY,14/02/2014 13:46,WHITE,FEMALE,NOT DAMAGED,28,30,30,DRY,CLEAR,FRIDAY,0,1,30.26925448,-97.74236084,3
NO,25,TRUE,NO CHARGES,13708049,SUSPECTED MINOR INJURY,15/02/2014 15:56,WHITE,FEMALE,UNKNOWN,25,35,35,DRY,CLEAR,SATURDAY,0,1,30.28284478,-97.77654245,3
NO,25,TRUE,NO CHARGES,13711433,SUSPECTED MINOR INJURY,15/02/2014 16:37,WHITE,MALE,UNKNOWN,26,30,30,DRY,CLEAR,SATURDAY,0,1,30.37463476,-97.66954248,1
NO,5,TRUE,NO CHARGES,13711434,SUSPECTED MINOR INJURY,15/02/2014 17:26,BLACK,MALE,UNKNOWN,6,30,30,DRY,CLEAR,SATURDAY,0,1,30.17903479,-97.6164225,3
NO,30,FALSE,NO CHARGES,13718473,POSSIBLE INJURY,17/02/2014 15:26,WHITE,MALE,DAMAGED,30,35,35,DRY,CLOUDY,MONDAY,0,1,30.26431244,-97.7213147,1
NO,20,TRUE,NO CHARGES,13718351,SUSPECTED SERIOUS INJURY,18/02/2014 09:25,WHITE,MALE,UNKNOWN,22,35,35,DRY,CLOUDY,TUESDAY,0,1,30.30274477,-97.73815246,1
NO,35,TRUE,NO CHARGES,13722309,POSSIBLE INJURY,18/02/2014 17:29,WHITE,MALE,UNKNOWN,35,30,30,DRY,CLEAR,TUESDAY,0,1,30.26460478,-97.73784246,2
NO,30,TRUE,NO CHARGES,13708972,SUSPECTED MINOR INJURY,21/02/2014 12:10,WHITE,FEMALE,UNKNOWN,30,30,30,DRY,CLEAR,FRIDAY,0,1,30.27996013,-97.73570542,1
NO,25,TRUE,NO CHARGES,13744284,SUSPECTED MINOR INJURY,21/02/2014 16:30,WHITE,MALE,UNKNOWN,29,30,30,DRY,CLEAR,FRIDAY,0,1,30.28027478,-97.73678246,1
NO,20,TRUE,NO CHARGES,13718585,SUSPECTED SERIOUS INJURY,22/02/2014 21:14,WHITE,MALE,UNKNOWN,24,35,35,DRY,CLEAR,SATURDAY,0,1,,,1
NO,5,FALSE,NO CHARGES,13707221,POSSIBLE INJURY,24/02/2014 20:02,WHITE,MALE,UNKNOWN,9,25,25,DRY,CLEAR,MONDAY,0,1,30.19512538,-97.74751922,1
NO,20,TRUE,NO CHARGES,13709200,SUSPECTED MINOR INJURY,24/02/2014 16:55,WHITE,MALE,UNKNOWN,23,40,40,DRY,CLEAR,MONDAY,0,1,30.25841478,-97.75010246,1
NO,20,FALSE,NO CHARGES,13722564,SUSPECTED MINOR INJURY,27/02/2014 16:53,WHITE,FEMALE,UNKNOWN,24,30,30,DRY,CLEAR,THURSDAY,0,1,30.27780209,-97.74304002,2
NO,70,FALSE,NO CHARGES,13720421,SUSPECTED MINOR INJURY,28/02/2014 15:31,WHITE,MALE,DAMAGED,73,35,35,DRY,CLEAR,FRIDAY,0,1,30.35475619,-97.7697141,2
NO,55,TRUE,NO CHARGES,13723089,SUSPECTED MINOR INJURY,01/03/2014 15:07,WHITE,MALE,UNKNOWN,58,40,40,DRY,CLEAR,SATURDAY,0,1,30.34235476,-97.71595247,1
NO,45,FALSE,NO CHARGES,13727879,SUSPECTED MINOR INJURY,02/03/2014 02:23,WHITE,FEMALE,UNKNOWN,45,35,35,DRY,CLEAR,SUNDAY,0,1,30.27085614,-97.73440786,3
NO,15,FALSE,NO CHARGES,13720457,SUSPECTED MINOR INJURY,04/03/2014 13:42,WHITE,MALE,UNKNOWN,18,35,35,DRY,CLEAR,TUESDAY,0,1,30.23404287,-97.72301004,1
NO,25,TRUE,NO CHARGES,13726454,SUSPECTED MINOR INJURY,04/03/2014 10:38,WHITE,MALE,DAMAGED,27,30,30,DRY,CLOUDY,TUESDAY,0,1,30.29756937,-97.73052084,1
NO,10,FALSE,NO CHARGES,13744212,SUSPECTED MINOR INJURY,10/03/2014 15:57,BLACK,MALE,UNKNOWN,14,30,30,DRY,CLEAR,MONDAY,0,1,30.32909396,-97.72027732,1
NO,50,FALSE,NO CHARGES,13735894,POSSIBLE INJURY,12/03/2014 15:46,WHITE,MALE,UNKNOWN,53,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.25857201,-97.78820675,1
NO,25,TRUE,NO CHARGES,13745552,POSSIBLE INJURY,13/03/2014 01:26,WHITE,MALE,NOT DAMAGED,26,30,30,DRY,CLEAR,THURSDAY,0,1,30.24164256,-97.72729358,1
NO,20,TRUE,NO CHARGES,13744256,POSSIBLE INJURY,14/03/2014 21:13,WHITE,MALE,UNKNOWN,24,35,35,DRY,CLEAR,FRIDAY,0,1,30.26323478,-97.72416247,2
NO,45,FALSE,SB IN NB LANE AND UNSAFE MOVEMENT TO RIGHT,13753181,SUSPECTED MINOR INJURY,15/03/2014 07:35,HISPANIC,MALE,UNKNOWN,45,30,30,WET,RAIN,SATURDAY,0,1,30.25850478,-97.70008247,1
NO,30,TRUE,RAN STOP SIGN,13755853,SUSPECTED MINOR INJURY,15/03/2014 21:28,WHITE,MALE,UNKNOWN,31,30,30,DRY,CLEAR,SATURDAY,0,1,30.24545478,-97.74872246,2
NO,25,TRUE,NO CHARGES,13764912,POSSIBLE INJURY,18/03/2014 18:02,WHITE,MALE,UNKNOWN,29,30,30,DRY,CLEAR,TUESDAY,0,1,,,1
NO,50,FALSE,NO CHARGES,13746155,SUSPECTED MINOR INJURY,20/03/2014 14:20,BLACK,MALE,UNKNOWN,50,60,60,DRY,CLEAR,THURSDAY,0,1,30.24893412,-97.80512344,1
NO,25,TRUE,NO CHARGES,13767708,SUSPECTED MINOR INJURY,21/03/2014 17:56,WHITE,MALE,UNKNOWN,28,30,30,DRY,CLEAR,FRIDAY,0,1,30.25931953,-97.75615221,1
NO,20,TRUE,NO CHARGES,13777257,SUSPECTED MINOR INJURY,27/03/2014 09:55,WHITE,FEMALE,UNKNOWN,24,30,30,WET,RAIN,THURSDAY,0,1,30.32327477,-97.73397246,1
NO,20,TRUE,NO CHARGES,13784326,SUSPECTED MINOR INJURY,01/04/2014 22:06,WHITE,MALE,UNKNOWN,24,35,35,DRY,CLEAR,TUESDAY,0,2,30.35253569,-97.72320709,1
NO,30,FALSE,NO CHARGES,13766399,SUSPECTED MINOR INJURY,02/04/2014 00:23,WHITE,MALE,UNKNOWN,33,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.25111478,-97.74912246,1
NO,55,FALSE,NO CHARGES,13767453,SUSPECTED SERIOUS INJURY,02/04/2014 10:25,WHITE,MALE,UNKNOWN,55,65,65,DRY,CLOUDY,WEDNESDAY,0,1,30.36270909,-97.79027504,1
NO,10,FALSE,NO CHARGES,13780951,SUSPECTED MINOR INJURY,02/04/2014 07:35,ASIAN,MALE,UNKNOWN,12,40,40,DRY,CLEAR,WEDNESDAY,0,1,30.20760484,-97.87763611,1
NO,25,TRUE,FTYROW,13792353,POSSIBLE INJURY,03/04/2014 16:33,WHITE,FEMALE,UNKNOWN,29,40,40,DRY,CLEAR,THURSDAY,0,1,30.38348476,-97.72409246,1
NO,30,FALSE,NO CHARGES,13794802,POSSIBLE INJURY,04/04/2014 12:32,WHITE,MALE,NOT DAMAGED,32,35,35,DRY,CLEAR,FRIDAY,0,1,,,1
NO,30,TRUE,NO CHARGES,13795734,SUSPECTED MINOR INJURY,07/04/2014 17:28,WHITE,FEMALE,UNKNOWN,33,45,45,DRY,CLEAR,MONDAY,0,1,30.32198832,-97.71859198,1
NO,25,TRUE,BICYCLE RIDING AGAINST TRAFFIC,13795775,SUSPECTED MINOR INJURY,08/04/2014 17:14,HISPANIC,FEMALE,NOT DAMAGED,25,45,45,DRY,CLEAR,TUESDAY,0,1,30.1641548,-97.83001245,1
NO,5,FALSE,NO BICYCLE HELMET- CITED FATHER BRANDON MORGAN,13812239,POSSIBLE INJURY,08/04/2014 19:49,BLACK,MALE,UNKNOWN,6,30,30,DRY,CLEAR,TUESDAY,0,1,,,1
NO,20,TRUE,NO CHARGES,13797088,SUSPECTED MINOR INJURY,10/04/2014 09:05,ASIAN,MALE,UNKNOWN,22,35,35,DRY,CLEAR,THURSDAY,0,1,30.30480477,-97.71960247,1
NO,50,FALSE,NO CHARGES,13797090,SUSPECTED SERIOUS INJURY,10/04/2014 09:48,WHITE,MALE,UNKNOWN,51,35,35,DRY,CLEAR,THURSDAY,0,1,30.26577146,-97.73464385,2
NO,35,FALSE,NO CHARGES,13802431,POSSIBLE INJURY,10/04/2014 16:38,HISPANIC,MALE,UNKNOWN,38,35,35,DRY,CLEAR,THURSDAY,0,1,30.23444476,-97.72795565,1
NO,20,TRUE,NO CHARGES,13800703,SUSPECTED MINOR INJURY,11/04/2014 15:01,WHITE,FEMALE,UNKNOWN,24,35,35,DRY,CLEAR,FRIDAY,0,1,30.26474478,-97.76495246,1
NO,50,FALSE,NO CHARGES,13802858,SUSPECTED SERIOUS INJURY,12/04/2014 04:37,BLACK,MALE,UNKNOWN,50,55,55,DRY,CLEAR,SATURDAY,0,1,,,1
NO,25,FALSE,NO CHARGES,13796430,SUSPECTED MINOR INJURY,14/04/2014 19:58,WHITE,MALE,NOT DAMAGED,29,40,40,DRY,CLEAR,MONDAY,0,1,,,1
NO,35,FALSE,NO CHARGES,13810215,SUSPECTED MINOR INJURY,20/04/2014 16:11,WHITE,FEMALE,UNKNOWN,35,35,35,DRY,CLEAR,SUNDAY,0,1,30.26593478,-97.76748246,0
NO,20,TRUE,NO CHARGES,13813945,SUSPECTED MINOR INJURY,23/04/2014 17:32,WHITE,MALE,UNKNOWN,24,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.30863477,-97.73443246,1
NO,40,FALSE,NO CHARGES,13818116,SUSPECTED MINOR INJURY,26/04/2014 08:28,HISPANIC,FEMALE,UNKNOWN,42,25,25,DRY,CLOUDY,SATURDAY,0,1,30.22987387,-97.79274148,1
NO,5,TRUE,NO CHARGES,13823166,SUSPECTED MINOR INJURY,27/04/2014 19:53,HISPANIC,FEMALE,UNKNOWN,9,30,30,DRY,CLEAR,SUNDAY,0,1,,,1
NO,30,TRUE,NO CHARGES,13818186,SUSPECTED MINOR INJURY,28/04/2014 07:37,HISPANIC,MALE,UNKNOWN,31,35,35,DRY,CLEAR,MONDAY,0,1,30.25495723,-97.76217282,1
NO,20,TRUE,NO CHARGES,13823780,SUSPECTED MINOR INJURY,29/04/2014 19:50,HISPANIC,MALE,UNKNOWN,23,35,35,DRY,CLEAR,TUESDAY,0,1,30.23230479,-97.72039247,2
NO,15,TRUE,WRONG WAY ON ONE-WAY STREET,13818339,SUSPECTED MINOR INJURY,02/05/2014 14:47,WHITE,FEMALE,UNKNOWN,19,45,45,DRY,CLEAR,FRIDAY,0,1,30.39475475,-97.70680247,1
NO,25,FALSE,NO CHARGES,13851426,POSSIBLE INJURY,15/05/2014 20:09,WHITE,FEMALE,UNKNOWN,27,30,30,DRY,CLEAR,THURSDAY,0,1,30.23612206,-97.7897616,0
NO,30,TRUE,NO CHARGES,14223317,POSSIBLE INJURY,18/05/2014 17:00,WHITE,FEMALE,NOT DAMAGED,30,30,30,DRY,CLEAR,SUNDAY,0,1,30.25299478,-97.71278247,0
NO,30,TRUE,NO CHARGES,13932440,SUSPECTED MINOR INJURY,20/05/2014 07:41,WHITE,FEMALE,DAMAGED,30,35,35,DRY,CLEAR,TUESDAY,0,1,30.24900478,-97.76443246,1
NO,70,TRUE,NO CHARGES,13845378,SUSPECTED MINOR INJURY,21/05/2014 09:51,WHITE,MALE,UNKNOWN,71,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.38121476,-97.74880246,2
NO,25,TRUE,NO CHARGES,13866663,POSSIBLE INJURY,21/05/2014 15:13,WHITE,MALE,UNKNOWN,28,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.25841478,-97.75010246,1
NO,15,TRUE,NO CHARGES,13848799,POSSIBLE INJURY,22/05/2014 23:08,BLACK,MALE,UNKNOWN,15,35,35,DRY,CLEAR,THURSDAY,0,1,30.36537476,-97.70164247,2
NO,20,TRUE,NO CHARGES,13866881,SUSPECTED MINOR INJURY,28/05/2014 22:56,WHITE,MALE,UNKNOWN,21,40,40,DRY,CLEAR,WEDNESDAY,0,1,30.41319475,-97.69067247,1
NO,20,FALSE,UNSAFE MOVEMENT LEFT,13905216,SUSPECTED MINOR INJURY,30/05/2014 22:06,WHITE,MALE,UNKNOWN,21,45,45,DRY,CLEAR,FRIDAY,0,1,30.17748284,-97.82169554,1
NO,50,TRUE,NO CHARGES,13866937,SUSPECTED MINOR INJURY,31/05/2014 14:06,BLACK,MALE,UNKNOWN,50,35,35,DRY,CLEAR,SATURDAY,0,1,30.30384477,-97.69894247,0
NO,55,TRUE,NO CHARGES,13889528,POSSIBLE INJURY,01/06/2014 17:17,WHITE,MALE,UNKNOWN,58,45,45,DRY,CLEAR,SUNDAY,0,1,30.24819973,-97.73538931,1
NO,30,TRUE,NO CHARGES,13864429,SUSPECTED MINOR INJURY,02/06/2014 12:30,WHITE,MALE,UNKNOWN,34,35,35,DRY,CLEAR,MONDAY,0,1,30.24694096,-97.77715953,1
NO,30,TRUE,NO CHARGES,13889849,SUSPECTED MINOR INJURY,03/06/2014 14:58,BLACK,MALE,UNKNOWN,32,55,55,DRY,BLOWING SAND/SNOW,TUESDAY,0,1,30.34921439,-97.69376622,1
NO,40,TRUE,NO CHARGES,13868440,SUSPECTED MINOR INJURY,04/06/2014 08:57,HISPANIC,FEMALE,NOT DAMAGED,41,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.31764477,-97.72846246,1
NO,25,TRUE,NO CHARGES,13890612,SUSPECTED MINOR INJURY,04/06/2014 20:05,WHITE,MALE,UNKNOWN,27,30,30,DRY,CLEAR,WEDNESDAY,0,1,,,1
NO,40,TRUE,NO CHARGES,13891271,SUSPECTED MINOR INJURY,06/06/2014 16:45,WHITE,MALE,UNKNOWN,44,30,30,DRY,CLEAR,FRIDAY,0,1,,,1
NO,10,TRUE,NO CHARGES,13891342,POSSIBLE INJURY,06/06/2014 10:54,HISPANIC,MALE,UNKNOWN,12,40,40,DRY,CLEAR,FRIDAY,0,1,30.1796148,-97.74692247,1
NO,25,TRUE,NO CHARGES,13895043,SUSPECTED MINOR INJURY,12/06/2014 22:11,WHITE,MALE,UNKNOWN,25,45,45,DRY,CLEAR,THURSDAY,0,1,30.22395479,-97.70115248,2
NO,25,FALSE,NO CHARGES,13895091,POSSIBLE INJURY,13/06/2014 21:02,HISPANIC,MALE,UNKNOWN,27,40,40,DRY,CLEAR,FRIDAY,0,1,,,1
NO,40,FALSE,FAILED TO YIELD FROM PRIVATE DRIVE OR ALLEY,13902487,SUSPECTED MINOR INJURY,20/06/2014 08:36,WHITE,MALE,UNKNOWN,40,45,45,DRY,CLOUDY,FRIDAY,0,1,30.41620282,-97.74888133,1
NO,15,TRUE,NO CHARGES,13908791,SUSPECTED MINOR INJURY,20/06/2014 14:26,ASIAN,MALE,UNKNOWN,19,35,35,DRY,CLEAR,FRIDAY,0,1,30.29103477,-97.72712247,1
NO,25,TRUE,NO CHARGES,14423124,SUSPECTED MINOR INJURY,22/06/2014 18:25,WHITE,FEMALE,UNKNOWN,26,30,30,DRY,CLEAR,SUNDAY,0,2,30.26713478,-97.77086246,2
NO,25,TRUE,NO CHARGES,14423124,SUSPECTED MINOR INJURY,22/06/2014 18:25,BLACK,MALE,UNKNOWN,26,30,30,DRY,CLEAR,SUNDAY,0,2,30.26713478,-97.77086246,2
NO,20,FALSE,NO CHARGES,13897882,SUSPECTED MINOR INJURY,23/06/2014 11:15,WHITE,FEMALE,DAMAGED,21,30,30,DRY,CLOUDY,MONDAY,0,1,30.27696823,-97.75168625,0
NO,30,TRUE,NO CHARGES,13899424,POSSIBLE INJURY,25/06/2014 12:56,HISPANIC,MALE,UNKNOWN,33,45,45,DRY,CLEAR,WEDNESDAY,0,1,30.1741048,-97.80408245,1
NO,15,TRUE,NO CHARGES,13914662,POSSIBLE INJURY,26/06/2014 22:11,HISPANIC,MALE,UNKNOWN,18,45,45,DRY,CLEAR,THURSDAY,0,1,30.33223476,-97.68665247,2
NO,45,FALSE,NO CHARGES,13910901,SUSPECTED MINOR INJURY,27/06/2014 17:29,WHITE,MALE,UNKNOWN,48,30,30,DRY,CLEAR,FRIDAY,0,1,30.38375383,-97.7240317,3
NO,15,TRUE,NO CHARGES,13917587,POSSIBLE INJURY,29/06/2014 15:52,WHITE,MALE,UNKNOWN,16,35,35,DRY,CLEAR,SUNDAY,0,1,30.23974478,-97.74769246,1
NO,15,FALSE,NO CHARGES,13920058,SUSPECTED MINOR INJURY,01/07/2014 08:20,BLACK,MALE,UNKNOWN,19,30,30,DRY,CLEAR,TUESDAY,0,1,,,2
NO,25,TRUE,RAN STOP SIGN,13918121,SUSPECTED MINOR INJURY,02/07/2014 14:50,WHITE,FEMALE,UNKNOWN,28,35,35,DRY,CLEAR,WEDNESDAY,0,1,,,1
NO,15,TRUE,NO CHARGES,13924910,POSSIBLE INJURY,04/07/2014 21:28,WHITE,MALE,UNKNOWN,18,30,30,DRY,CLEAR,FRIDAY,0,1,30.24188478,-97.75251246,1
NO,20,TRUE,NO CHARGES,13930585,NOT INJURED,04/07/2014 21:36,WHITE,FEMALE,UNKNOWN,23,35,35,DRY,CLEAR,FRIDAY,0,0,30.26429478,-97.74420246,3
NO,10,FALSE,NO CHARGES,13917092,SUSPECTED MINOR INJURY,07/07/2014 16:50,WHITE,MALE,NOT DAMAGED,13,35,35,DRY,CLEAR,MONDAY,0,1,30.42301059,-97.72547743,1
NO,20,FALSE,NO CHARGES,13933104,POSSIBLE INJURY,15/07/2014 19:03,ASIAN,MALE,NOT DAMAGED,20,35,35,WET,RAIN,TUESDAY,0,1,30.41103294,-97.74783894,1
NO,10,FALSE,NO CHARGES,13935894,POSSIBLE INJURY,19/07/2014 13:48,WHITE,MALE,UNKNOWN,13,30,30,DRY,CLOUDY,SATURDAY,0,1,30.27180763,-97.75386986,2
NO,10,FALSE,NO CHARGES,13941040,SUSPECTED MINOR INJURY,22/07/2014 13:41,WHITE,MALE,UNKNOWN,11,30,30,DRY,CLEAR,TUESDAY,0,1,30.22467799,-97.80450868,1
NO,25,TRUE,NO CHARGES,13963471,SUSPECTED MINOR INJURY,22/07/2014 16:10,WHITE,MALE,NOT DAMAGED,26,65,65,DRY,CLEAR,TUESDAY,0,1,30.24952829,-97.85305072,1
NO,25,TRUE,NO CHARGES,13963546,POSSIBLE INJURY,22/07/2014 19:03,WHITE,MALE,UNKNOWN,26,35,35,DRY,CLEAR,TUESDAY,0,1,30.27767478,-97.77185246,1
NO,25,FALSE,NO CHARGES,13945416,POSSIBLE INJURY,24/07/2014 18:03,WHITE,MALE,UNKNOWN,26,25,25,DRY,CLEAR,THURSDAY,0,1,30.26184916,-97.76139012,1
NO,20,TRUE,NO CHARGES,13983973,SUSPECTED MINOR INJURY,24/07/2014 17:51,ASIAN,MALE,UNKNOWN,22,35,35,DRY,CLEAR,THURSDAY,0,1,30.29787477,-97.74123246,1
NO,15,FALSE,NO CHARGES,13950780,SUSPECTED MINOR INJURY,30/07/2014 15:12,HISPANIC,MALE,UNKNOWN,17,55,55,DRY,CLEAR,WEDNESDAY,0,1,,,1
NO,60,TRUE,NO CHARGES,13977392,SUSPECTED MINOR INJURY,30/07/2014 13:39,BLACK,MALE,UNKNOWN,61,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.26275124,-97.74211261,1
NO,30,FALSE,NO CHARGES,13965682,SUSPECTED MINOR INJURY,06/08/2014 21:19,WHITE,MALE,UNKNOWN,31,35,35,DRY,CLEAR,WEDNESDAY,0,1,,,1
